razlicica,vzs,naziv,horizont,model,izvor,cilj,y_true,y_pred,cez_vrzel,mase_scale,ae,se,ase
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-07-16,2025-08-13,18485.0,16642.3974,False,172.2381,1842.6026,3395184.2936,10.698
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-07-16,2025-08-13,18485.0,18174.6018,False,172.2381,310.3982,96347.0609,1.8021
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-07-23,2025-08-20,18372.0,18480.0,False,172.0469,108.0,11664.0,0.6277
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-07-23,2025-08-20,18372.0,16728.4691,False,172.0469,1643.5309,2701193.9641,9.5528
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-07-23,2025-08-20,18372.0,18328.1614,False,172.0469,43.8386,1921.8266,0.2548
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-07-30,2025-08-27,18470.0,18604.0,False,171.3077,134.0,17956.0,0.7822
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-07-30,2025-08-27,18470.0,16818.0657,False,171.3077,1651.9343,2728886.9103,9.6431
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-07-30,2025-08-27,18470.0,18450.5823,False,171.3077,19.4177,377.0478,0.1133
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-08-06,2025-09-03,18408.0,18500.0,False,170.2879,92.0,8464.0,0.5403
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-08-06,2025-09-03,18408.0,16896.402,False,170.2879,1511.598,2284928.4311,8.8767
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-08-06,2025-09-03,18408.0,18354.4368,False,170.2879,53.5632,2869.0212,0.3145
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-08-13,2025-09-10,18295.0,18485.0,False,167.9701,190.0,36100.0,1.1312
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-08-13,2025-09-10,18295.0,16969.8106,False,167.9701,1325.1894,1756126.8739,7.8894
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-08-13,2025-09-10,18295.0,18343.5391,False,167.9701,48.5391,2356.0422,0.289
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-08-20,2025-09-17,18112.0,18372.0,False,167.1618,260.0,67600.0,1.5554
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-08-20,2025-09-17,18112.0,17032.5608,False,167.1618,1079.4392,1165189.0729,6.4575
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-08-20,2025-09-17,18112.0,18239.7588,False,167.1618,127.7588,16322.2987,0.7643
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-08-27,2025-09-24,17777.0,18470.0,False,166.1594,693.0,480249.0,4.1707
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-08-27,2025-09-24,17777.0,17098.1716,False,166.1594,678.8284,460808.0394,4.0854
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-08-27,2025-09-24,17777.0,18334.632,False,166.1594,557.632,310953.415,3.356
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-09-03,2025-10-01,17322.0,18408.0,False,164.6714,1086.0,1179396.0,6.595
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-09-03,2025-10-01,17322.0,17156.8606,False,164.6714,165.1394,27271.0335,1.0028
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-09-03,2025-10-01,17322.0,18278.8922,False,164.6714,956.8922,915642.595,5.8109
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-09-10,2025-10-08,17132.0,18295.0,False,163.9437,1163.0,1352569.0,7.0939
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-09-10,2025-10-08,17132.0,17206.0562,False,163.9437,74.0562,5484.3245,0.4517
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-09-10,2025-10-08,17132.0,18175.5741,False,163.9437,1043.5741,1089047.0013,6.3654
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-09-17,2025-10-15,16998.0,18112.0,False,164.2083,1114.0,1240996.0,6.7841
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-09-17,2025-10-15,16998.0,17242.2872,False,164.2083,244.2872,59676.2251,1.4877
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-09-17,2025-10-15,16998.0,18008.4734,False,164.2083,1010.4734,1021056.4651,6.1536
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-09-24,2025-10-22,16671.0,17777.0,False,166.5479,1106.0,1223236.0,6.6407
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-09-24,2025-10-22,16671.0,17257.6557,False,166.5479,586.6557,344164.8557,3.5224
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-09-24,2025-10-22,16671.0,17705.1505,False,166.5479,1034.1505,1069467.2874,6.2093
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-10-01,2025-10-29,16787.0,17322.0,False,170.4459,535.0,286225.0,3.1388
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-10-01,2025-10-29,16787.0,17246.6795,False,170.4459,459.6795,211305.2839,2.6969
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-10-01,2025-10-29,16787.0,17295.0452,False,170.4459,508.0452,258109.8937,2.9807
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-10-08,2025-11-05,16613.0,17132.0,False,170.7067,519.0,269361.0,3.0403
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-10-08,2025-11-05,16613.0,17225.7424,False,170.7067,612.7424,375453.2729,3.5894
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-10-08,2025-11-05,16613.0,17121.2271,False,170.7067,508.2271,258294.8145,2.9772
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-10-15,2025-11-12,16567.0,16998.0,False,170.2237,431.0,185761.0,2.532
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-10-15,2025-11-12,16567.0,17198.5274,False,170.2237,631.5274,398826.8157,3.71
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-10-15,2025-11-12,16567.0,16996.7427,False,170.2237,429.7427,184678.7794,2.5246
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-10-22,2025-11-19,16393.0,16671.0,False,172.2597,278.0,77284.0,1.6138
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-10-22,2025-11-19,16393.0,17154.9516,False,172.2597,761.9516,580570.2039,4.4233
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-10-22,2025-11-19,16393.0,16685.8655,False,172.2597,292.8655,85770.1955,1.7001
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-10-29,2025-11-26,16340.0,16787.0,False,171.5385,447.0,199809.0,2.6058
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-10-29,2025-11-26,16340.0,17119.6792,False,171.5385,779.6792,607899.6346,4.5452
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-10-29,2025-11-26,16340.0,16798.2506,False,171.5385,458.2506,209993.5941,2.6714
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-11-05,2025-12-03,16279.0,16613.0,False,171.5696,334.0,111556.0,1.9467
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-11-05,2025-12-03,16279.0,17076.9232,False,171.5696,797.9232,636681.4439,4.6507
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-11-05,2025-12-03,16279.0,16629.7973,False,171.5696,350.7973,123058.7276,2.0446
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-11-12,2025-12-10,16212.0,16567.0,False,170.0,355.0,126025.0,2.0882
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-11-12,2025-12-10,16212.0,17033.7869,False,170.0,821.7869,675333.662,4.834
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-11-12,2025-12-10,16212.0,16584.0582,False,170.0,372.0582,138427.2798,2.1886
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-11-19,2025-12-17,15945.0,16393.0,False,170.0494,448.0,200704.0,2.6345
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-11-19,2025-12-17,15945.0,16983.7134,False,170.0494,1038.7134,1078925.5295,6.1083
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-11-19,2025-12-17,15945.0,16410.2866,False,170.0494,465.2866,216491.5811,2.7362
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-11-26,2026-01-07,15897.0,16340.0,True,168.622,443.0,196249.0,2.6272
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-11-26,2026-01-07,15897.0,16933.2411,True,168.622,1036.2411,1073795.5962,6.1454
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-11-26,2026-01-07,15897.0,16355.8697,True,168.622,458.8697,210561.3602,2.7213
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-12-03,2026-01-14,15901.0,16279.0,True,167.3253,378.0,142884.0,2.2591
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-12-03,2026-01-14,15901.0,16881.9956,True,167.3253,980.9956,962352.3127,5.8628
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-12-03,2026-01-14,15901.0,16292.9697,True,167.3253,391.9697,153640.2241,2.3426
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-12-10,2026-01-21,16004.0,16212.0,True,166.131,208.0,43264.0,1.252
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-12-10,2026-01-21,16004.0,16829.7266,True,166.131,825.7266,681824.4786,4.9703
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-12-10,2026-01-21,16004.0,16223.4699,True,166.131,219.4699,48167.0365,1.3211
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2025-12-17,2026-01-28,16267.0,15945.0,True,167.3176,322.0,103684.0,1.9245
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2025-12-17,2026-01-28,16267.0,16766.7107,True,167.3176,499.7107,249710.787,2.9866
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2025-12-17,2026-01-28,16267.0,15942.2663,True,167.3176,324.7337,105451.9449,1.9408
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-01-07,2026-02-04,16388.0,15897.0,False,165.9302,491.0,241081.0,2.9591
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-01-07,2026-02-04,16388.0,16704.1125,False,165.9302,316.1125,99927.109,1.9051
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-01-07,2026-02-04,16388.0,15890.2587,False,165.9302,497.7413,247746.4132,2.9997
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-01-14,2026-02-11,16379.0,15901.0,False,164.069,478.0,228484.0,2.9134
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-01-14,2026-02-11,16379.0,16644.3984,False,164.069,265.3984,70436.2925,1.6176
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-01-14,2026-02-11,16379.0,15894.8907,False,164.069,484.1093,234361.8153,2.9506
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-01-21,2026-02-18,16714.0,16004.0,False,163.375,710.0,504100.0,4.3458
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-01-21,2026-02-18,16714.0,16592.0942,False,163.375,121.9058,14861.0295,0.7462
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-01-21,2026-02-18,16714.0,16005.3908,False,163.375,708.6092,502126.9647,4.3373
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-01-28,2026-02-25,16733.0,16267.0,False,164.4944,466.0,217156.0,2.8329
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-01-28,2026-02-25,16733.0,16554.2834,False,164.4944,178.7166,31939.6286,1.0865
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-01-28,2026-02-25,16733.0,16277.3895,False,164.4944,455.6105,207580.9421,2.7698
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-02-04,2026-03-04,16860.0,16388.0,False,164.0111,472.0,222784.0,2.8779
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-02-04,2026-03-04,16860.0,16523.6802,False,164.0111,336.3198,113111.016,2.0506
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-02-04,2026-03-04,16860.0,16397.5392,False,164.0111,462.4608,213869.9514,2.8197
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-02-11,2026-03-11,16931.0,16379.0,False,162.3077,552.0,304704.0,3.4009
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-02-11,2026-03-11,16931.0,16493.9958,False,162.3077,437.0042,190972.664,2.6924
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-02-11,2026-03-11,16931.0,16388.4716,False,162.3077,542.5284,294337.0166,3.3426
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-02-18,2026-03-18,16741.0,16714.0,False,164.1848,27.0,729.0,0.1644
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-02-18,2026-03-18,16741.0,16480.6893,False,164.1848,260.3107,67761.6522,1.5855
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-02-18,2026-03-18,16741.0,16711.9916,False,164.1848,29.0084,841.4876,0.1767
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-02-25,2026-03-25,16886.0,16733.0,False,162.6237,153.0,23409.0,0.9408
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-02-25,2026-03-25,16886.0,16468.8667,False,162.6237,417.1333,174000.2218,2.565
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-02-25,2026-03-25,16886.0,16729.8898,False,162.6237,156.1102,24370.4033,0.9599
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-03-04,2026-04-08,16603.0,16860.0,True,162.2447,257.0,66049.0,1.584
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-03-04,2026-04-08,16603.0,16463.215,True,162.2447,139.785,19539.8564,0.8616
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-03-04,2026-04-08,16603.0,16848.6228,True,162.2447,245.6228,60330.5647,1.5139
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-03-11,2026-04-15,16708.0,16931.0,True,161.2842,223.0,49729.0,1.3827
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-03-11,2026-04-15,16708.0,16460.9927,True,161.2842,247.0073,61012.5985,1.5315
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-03-11,2026-04-15,16708.0,16914.4918,True,161.2842,206.4918,42638.8744,1.2803
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-03-18,2026-04-29,17067.0,16741.0,True,161.5833,326.0,106276.0,2.0175
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-03-18,2026-04-29,17067.0,16450.777,True,161.5833,616.223,379730.8067,3.8137
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-03-18,2026-04-29,17067.0,16738.9027,True,161.5833,328.0973,107647.8493,2.0305
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-03-25,2026-05-06,16765.0,16886.0,True,161.4124,121.0,14641.0,0.7496
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-03-25,2026-05-06,16765.0,16447.2404,True,161.4124,317.7596,100971.1614,1.9686
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-03-25,2026-05-06,16765.0,16873.7253,True,161.4124,108.7253,11821.1828,0.6736
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-04-08,2026-05-13,16896.0,16603.0,True,162.6531,293.0,85849.0,1.8014
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-04-08,2026-05-13,16896.0,16431.9974,True,162.6531,464.0026,215298.4372,2.8527
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-04-08,2026-05-13,16896.0,16611.3508,True,162.6531,284.6492,81025.1537,1.75
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-04-15,2026-05-20,16788.0,16708.0,True,162.0707,80.0,6400.0,0.4936
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-04-15,2026-05-20,16788.0,16421.802,True,162.0707,366.198,134100.9809,2.2595
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-04-15,2026-05-20,16788.0,16709.7384,True,162.0707,78.2616,6124.8778,0.4829
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-04-29,2026-05-27,16843.0,17067.0,False,164.04,224.0,50176.0,1.3655
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-04-29,2026-05-27,16843.0,16426.9249,False,164.04,416.0751,173118.4759,2.5364
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-04-29,2026-05-27,16843.0,17040.67,False,164.04,197.67,39073.4219,1.205
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-05-06,2026-06-03,16753.0,16765.0,False,165.4059,12.0,144.0,0.0725
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-05-06,2026-06-03,16753.0,16419.6138,False,165.4059,333.3862,111146.3702,2.0156
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-05-06,2026-06-03,16753.0,16765.9246,False,165.4059,12.9246,167.0462,0.0781
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-05-13,2026-06-17,16719.0,16896.0,True,165.0686,177.0,31329.0,1.0723
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-05-13,2026-06-17,16719.0,16417.9702,True,165.0686,301.0298,90618.9183,1.8237
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-05-13,2026-06-17,16719.0,16886.223,True,165.0686,167.223,27963.5334,1.0131
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-05-20,2026-06-24,16949.0,16788.0,True,164.5146,161.0,25921.0,0.9786
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-05-20,2026-06-24,16949.0,16412.1541,True,164.5146,536.8459,288203.5122,3.2632
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-05-20,2026-06-24,16949.0,16787.6243,True,164.5146,161.3757,26042.1141,0.9809
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-05-27,2026-07-01,16760.0,16843.0,True,163.4615,83.0,6889.0,0.5078
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-05-27,2026-07-01,16760.0,16408.8216,True,163.4615,351.1784,123326.275,2.1484
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-05-27,2026-07-01,16760.0,16838.0488,True,163.4615,78.0488,6091.6098,0.4775
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-06-03,2026-07-08,16806.0,16753.0,True,162.7619,53.0,2809.0,0.3256
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-06-03,2026-07-08,16806.0,16402.1612,True,162.7619,403.8388,163085.7918,2.4812
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-06-03,2026-07-08,16806.0,16755.7178,True,162.7619,50.2822,2528.3026,0.3089
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,naivni,2026-06-17,2026-07-15,16912.0,16719.0,False,161.5472,193.0,37249.0,1.1947
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,lin,2026-06-17,2026-07-15,16912.0,16394.4967,False,161.5472,517.5033,267809.6872,3.2034
delno_ocisceno,1018P,Kardiološki pregled - prvi,4,ar1,2026-06-17,2026-07-15,16912.0,16724.4158,False,161.5472,187.5842,35187.8468,1.1612
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-04-09,2025-04-16,25659.0,25404.0,False,263.2549,255.0,65025.0,0.9686
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-04-09,2025-04-16,25659.0,23329.1833,False,263.2549,2329.8167,5428046.0517,8.85
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-04-09,2025-04-16,25659.0,25764.5734,False,263.2549,105.5734,11145.7528,0.401
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-04-16,2025-04-23,25944.0,25659.0,False,263.0962,285.0,81225.0,1.0833
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-04-16,2025-04-23,25944.0,23609.2736,False,263.0962,2334.7264,5450947.4333,8.874
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-04-16,2025-04-23,25944.0,26013.0956,False,263.0962,69.0956,4774.2074,0.2626
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-04-23,2025-04-30,26313.0,25944.0,False,263.5094,369.0,136161.0,1.4003
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-04-23,2025-04-30,26313.0,23891.3557,False,263.5094,2421.6443,5864361.1384,9.19
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-04-23,2025-04-30,26313.0,26298.8494,False,263.5094,14.1506,200.2408,0.0537
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-04-30,2025-05-07,26339.0,26313.0,False,265.463,26.0,676.0,0.0979
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-04-30,2025-05-07,26339.0,24181.3313,False,265.463,2157.6687,4655534.1623,8.1279
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-04-30,2025-05-07,26339.0,26684.1893,False,265.463,345.1893,119155.6344,1.3003
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-05-07,2025-05-14,26820.0,26339.0,False,261.1091,481.0,231361.0,1.8421
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-05-07,2025-05-14,26820.0,24454.024,False,261.1091,2365.976,5597842.3097,9.0613
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-05-07,2025-05-14,26820.0,26663.8121,False,261.1091,156.1879,24394.6553,0.5982
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-05-14,2025-05-21,27120.0,26820.0,False,265.0357,300.0,90000.0,1.1319
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-05-14,2025-05-21,27120.0,24742.6867,False,265.0357,2377.3133,5651618.4465,8.9698
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-05-14,2025-05-21,27120.0,27180.2763,False,265.0357,60.2763,3633.2333,0.2274
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-05-21,2025-05-28,27516.0,27120.0,False,265.6491,396.0,156816.0,1.4907
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-05-21,2025-05-28,27516.0,25033.5626,False,265.6491,2482.4374,6162495.3782,9.3448
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-05-21,2025-05-28,27516.0,27482.8389,False,265.6491,33.1611,1099.6582,0.1248
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-05-28,2025-06-04,28048.0,27516.0,False,267.8966,532.0,283024.0,1.9858
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-05-28,2025-06-04,28048.0,25332.955,False,267.8966,2715.045,7371469.3679,10.1347
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-05-28,2025-06-04,28048.0,27896.1732,False,267.8966,151.8268,23051.3888,0.5667
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-06-04,2025-06-18,28281.0,28048.0,True,272.3729,233.0,54289.0,0.8554
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-06-04,2025-06-18,28281.0,25649.2571,True,272.3729,2631.7429,6926070.8909,9.6623
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-06-04,2025-06-18,28281.0,28465.2298,True,272.3729,184.2298,33940.6357,0.6764
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-06-18,2025-07-02,28359.0,28281.0,True,271.7167,78.0,6084.0,0.2871
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-06-18,2025-07-02,28359.0,25961.5803,True,271.7167,2397.4197,5747621.0843,8.8232
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-06-18,2025-07-02,28359.0,28684.1542,True,271.7167,325.1542,105725.2228,1.1967
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-07-02,2025-07-09,28353.0,28359.0,False,268.541,6.0,36.0,0.0223
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-07-02,2025-07-09,28353.0,26260.1777,False,268.541,2092.8223,4379905.2473,7.7933
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-07-02,2025-07-09,28353.0,28728.0261,False,268.541,375.0261,140644.5441,1.3965
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-07-09,2025-07-16,27558.0,28353.0,False,264.3065,795.0,632025.0,3.0079
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-07-09,2025-07-16,27558.0,26540.6631,False,264.3065,1017.3369,1034974.4038,3.8491
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-07-09,2025-07-16,27558.0,28683.4743,False,264.3065,1125.4743,1266692.3834,4.2582
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-07-16,2025-07-23,28572.0,27558.0,False,272.7302,1014.0,1028196.0,3.718
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-07-16,2025-07-23,28572.0,26754.9688,False,272.7302,1817.0312,3301602.5635,6.6624
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-07-16,2025-07-23,28572.0,27775.2834,False,272.7302,796.7166,634757.4108,2.9213
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-07-23,2025-07-30,28431.0,28572.0,False,284.3125,141.0,19881.0,0.4959
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-07-23,2025-07-30,28431.0,27018.9755,False,284.3125,1412.0245,1993813.2429,4.9665
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-07-23,2025-07-30,28431.0,28864.037,False,284.3125,433.037,187521.0213,1.5231
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-07-30,2025-08-06,28707.0,28431.0,False,282.1077,276.0,76176.0,0.9783
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-07-30,2025-08-06,28707.0,27259.2834,False,282.1077,1447.7166,2095883.2095,5.1318
delno_ocisceno,1941,UZ vratnih žil,1,ar1,2025-07-30,2025-08-06,28707.0,28684.8875,False,282.1077,22.1125,488.9633,0.0784
delno_ocisceno,1941,UZ vratnih žil,1,naivni,2025-08-06,2025-08-13,28723.0,28707.0,False,282.0152,16.0,256.0,0.0567
delno_ocisceno,1941,UZ vratnih žil,1,lin,2025-08-06,2025-08-13,28723.0,27502.3609,False,282.0152,1220.6391,1489959.7571,4.3283
