razlicica,vzs,naziv,datum,razlika,z,z_flag,if_flag,konsenz
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-05-06,-138.0,-0.7429,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-05-13,320.0,1.1221,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-05-20,101.0,0.2303,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-05-27,423.0,1.5415,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-06-03,-577.0,-2.5304,True,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-06-17,-225.0,-1.0971,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-06-24,-116.0,-0.6533,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-07-01,-309.0,-1.4391,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-07-08,-66.0,-0.4497,False,False,False
delno_ocisceno,1010P,Dermatološki pregled - prvi,2026-07-15,-344.0,-1.5817,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-04-11,-96.0,-0.3567,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-04-18,-187.0,-0.7846,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-04-25,-27.0,-0.0322,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-05-03,168.0,0.8849,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-05-09,-56.0,-0.1686,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-05-16,-150.0,-0.6106,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-05-23,-135.0,-0.5401,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-05-30,-133.0,-0.5307,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-06-06,-417.0,-1.8663,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-06-13,571.0,2.7801,True,True,True
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-06-20,-102.0,-0.3849,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-06-27,173.0,0.9084,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-07-04,-134.0,-0.5354,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-07-11,16.0,0.17,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-07-18,-147.0,-0.5965,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-07-25,64.0,0.3958,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-08-01,145.0,0.7767,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-08-08,187.0,0.9742,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-08-16,10.0,0.1418,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-08-22,-33.0,-0.0604,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-08-29,-242.0,-1.0433,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-09-05,-434.0,-1.9462,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-09-12,-649.0,-2.9573,True,True,True
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-09-19,759.0,3.6642,True,True,True
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-09-26,-235.0,-1.0104,False,True,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-10-03,-285.0,-1.2455,False,True,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-10-10,-136.0,-0.5448,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-10-17,-225.0,-0.9633,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-10-24,-185.0,-0.7752,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-10-31,20.0,0.1888,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-11-07,-164.0,-0.6765,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-11-14,-146.0,-0.5918,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-11-21,-543.0,-2.4588,True,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-11-28,-91.0,-0.3332,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-12-05,-375.0,-1.6688,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-12-12,58.0,0.3675,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2024-12-19,-229.0,-0.9822,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-01-08,204.0,1.0542,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-01-15,-53.0,-0.1545,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-01-22,76.0,0.4522,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-01-29,-36.0,-0.0745,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-02-05,108.0,0.6027,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-02-12,157.0,0.8331,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-02-19,149.0,0.7955,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-02-26,228.0,1.167,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-03-05,13.0,0.1559,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-03-12,230.0,1.1764,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-03-19,-40.0,-0.0933,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-03-26,128.0,0.6967,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-04-02,61.0,0.3817,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-04-09,307.0,1.5385,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-04-16,-15.0,0.0242,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-04-23,48.0,0.3205,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-04-30,451.0,2.2157,True,True,True
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-05-07,14.0,0.1606,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-05-14,182.0,0.9507,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-05-21,-21.0,-0.004,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-05-28,192.0,0.9977,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-06-04,-92.0,-0.3379,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-06-18,193.0,1.0024,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-07-02,67.0,0.4099,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-07-09,42.0,0.2923,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-07-16,-17.0,0.0148,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-07-23,160.0,0.8472,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-07-30,124.0,0.6779,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-08-06,-104.0,-0.3943,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-08-13,-15.0,0.0242,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-08-20,-113.0,-0.4366,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-08-27,98.0,0.5557,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-09-03,-62.0,-0.1968,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-09-10,-113.0,-0.4366,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-09-17,-183.0,-0.7658,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-09-24,-335.0,-1.4807,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-10-01,-455.0,-2.045,True,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-10-08,-190.0,-0.7987,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-10-15,-134.0,-0.5354,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-10-22,-327.0,-1.443,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-10-29,116.0,0.6403,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-11-05,-174.0,-0.7235,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-11-12,-46.0,-0.1215,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-11-19,-174.0,-0.7235,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-11-26,-53.0,-0.1545,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-12-03,-61.0,-0.1921,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-12-10,-67.0,-0.2203,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2025-12-17,-267.0,-1.1609,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-01-07,-48.0,-0.131,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-01-14,4.0,0.1136,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-01-21,103.0,0.5792,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-01-28,263.0,1.3316,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-02-04,121.0,0.6638,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-02-11,-9.0,0.0525,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-02-18,335.0,1.6702,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-02-25,19.0,0.1841,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-03-04,127.0,0.692,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-03-11,71.0,0.4287,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-03-18,-190.0,-0.7987,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-03-25,145.0,0.7767,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-04-08,-283.0,-1.2361,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-04-15,105.0,0.5886,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-04-29,359.0,1.7831,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-05-06,-302.0,-1.3255,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-05-13,131.0,0.7108,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-05-20,-108.0,-0.4131,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-05-27,55.0,0.3534,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-06-03,-90.0,-0.3285,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-06-17,-34.0,-0.0651,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-06-24,230.0,1.1764,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-07-01,-189.0,-0.794,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-07-08,46.0,0.3111,False,False,False
delno_ocisceno,1018P,Kardiološki pregled - prvi,2026-07-15,106.0,0.5933,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-04-11,196.0,0.2455,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-04-18,578.0,1.2004,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-04-25,185.0,0.218,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-05-03,215.0,0.293,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-05-09,256.0,0.3955,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-05-16,114.0,0.0405,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-05-23,241.0,0.358,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-05-30,132.0,0.0855,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-06-06,-312.0,-1.0243,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-06-13,114.0,0.0405,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-06-20,-184.0,-0.7043,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-06-27,172.0,0.1855,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-07-04,-107.0,-0.5119,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-07-11,-217.0,-0.7868,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-07-18,89.0,-0.022,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-07-25,179.0,0.203,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-08-01,-73.0,-0.4269,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-08-08,70.0,-0.0694,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-08-16,-166.0,-0.6594,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-08-22,72.0,-0.0644,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-08-29,133.0,0.088,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-09-05,-295.0,-0.9818,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-09-12,175.0,0.193,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-09-19,-116.0,-0.5344,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-09-26,59.0,-0.0969,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-10-03,0.0,-0.2444,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-10-10,176.0,0.1955,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-10-17,-33.0,-0.3269,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-10-24,226.0,0.3205,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-10-31,383.0,0.7129,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-11-07,133.0,0.088,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-11-14,6.0,-0.2294,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-11-21,698.0,1.5003,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-11-28,-379.0,-1.1918,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-12-05,-581.0,-1.6967,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-12-12,444.0,0.8654,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2024-12-19,379.0,0.7029,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-01-08,-168.0,-0.6643,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-01-15,696.0,1.4953,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-01-22,207.0,0.273,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-01-29,581.0,1.2079,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-02-05,409.0,0.7779,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-02-12,420.0,0.8054,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-02-19,227.0,0.323,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-02-26,543.0,1.1129,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-03-05,-63.0,-0.4019,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-03-12,-283.0,-0.9518,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-03-19,476.0,0.9454,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-03-26,549.0,1.1279,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-04-02,181.0,0.208,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-04-09,735.0,1.5928,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-04-16,255.0,0.393,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-04-23,285.0,0.468,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-04-30,369.0,0.6779,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-05-07,26.0,-0.1794,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-05-14,481.0,0.9579,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-05-21,300.0,0.5055,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-05-28,396.0,0.7454,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-06-04,532.0,1.0854,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-06-18,233.0,0.338,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-07-02,78.0,-0.0494,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-07-09,-6.0,-0.2594,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-07-16,-795.0,-2.2316,True,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-07-23,1014.0,2.2902,True,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-07-30,-141.0,-0.5969,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-08-06,276.0,0.4455,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-08-13,16.0,-0.2044,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-08-20,-1608.0,-4.2638,True,True,True
delno_ocisceno,1941,UZ vratnih žil,2025-08-27,1520.0,3.555,True,True,True
delno_ocisceno,1941,UZ vratnih žil,2025-09-03,-418.0,-1.2893,False,True,False
delno_ocisceno,1941,UZ vratnih žil,2025-09-10,-223.0,-0.8018,False,True,False
delno_ocisceno,1941,UZ vratnih žil,2025-09-17,-132.0,-0.5744,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-09-24,-276.0,-0.9343,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-10-01,298.0,0.5005,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-10-08,176.0,0.1955,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-10-15,-105.0,-0.5069,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-10-22,334.0,0.5905,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-10-29,405.0,0.7679,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-11-05,-369.0,-1.1668,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-11-12,-210.0,-0.7693,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-11-19,227.0,0.323,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-11-26,-215.0,-0.7818,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-12-03,221.0,0.308,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-12-10,-554.0,-1.6292,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2025-12-17,-1.0,-0.2469,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-01-07,-1.0,-0.2469,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-01-14,130.0,0.0805,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-01-21,160.0,0.1555,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-01-28,373.0,0.6879,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-02-04,24.0,-0.1844,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-02-11,115.0,0.043,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-02-18,549.0,1.1279,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-02-25,-107.0,-0.5119,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-03-04,75.0,-0.0569,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-03-11,273.0,0.438,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-03-18,278.0,0.4505,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-03-25,-177.0,-0.6868,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-04-08,-449.0,-1.3667,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-04-15,-162.0,-0.6494,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-04-29,236.0,0.3455,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-05-06,388.0,0.7254,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-05-13,75.0,-0.0569,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-05-20,-952.0,-2.624,True,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-05-27,215.0,0.293,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-06-03,-185.0,-0.7068,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-06-17,-995.0,-2.7315,True,True,True
delno_ocisceno,1941,UZ vratnih žil,2026-06-24,197.0,0.248,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-07-01,894.0,1.9902,False,True,False
delno_ocisceno,1941,UZ vratnih žil,2026-07-08,-150.0,-0.6194,False,False,False
delno_ocisceno,1941,UZ vratnih žil,2026-07-15,91.0,-0.017,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-04-11,-123.0,-1.1574,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-04-18,57.0,0.2352,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-04-25,61.0,0.2662,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-05-03,-164.0,-1.4747,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-05-09,-18.0,-0.3451,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-05-16,-9.0,-0.2754,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-05-23,70.0,0.3358,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-05-30,89.0,0.4828,False,False,False
delno_ocisceno,1755,MR glave brez kontrasta,2024-06-06,-69.0,-0.7397,False,False,False
